"pit_duration","lap_number","driver_number","date","session_key","meeting_key"
35.3,3,14,"2023-06-02T11:33:46.930000+00:00",9095,1211
40.8,4,18,"2023-06-02T11:35:42.475000+00:00",9095,1211
155.2,3,21,"2023-06-02T11:36:30.849000+00:00",9095,1211
277,2,2,"2023-06-02T11:37:01.583000+00:00",9095,1211
27.6,5,16,"2023-06-02T11:37:14.911000+00:00",9095,1211
343.6,2,81,"2023-06-02T11:38:29.675000+00:00",9095,1211
24.9,6,11,"2023-06-02T11:38:45.487000+00:00",9095,1211
47.4,6,20,"2023-06-02T11:38:52.971000+00:00",9095,1211
381.5,2,4,"2023-06-02T11:39:12.221000+00:00",9095,1211
23.5,6,1,"2023-06-02T11:39:27.565000+00:00",9095,1211
40.8,6,27,"2023-06-02T11:40:30.892000+00:00",9095,1211
517.4,3,77,"2023-06-02T11:42:01.109000+00:00",9095,1211
298,5,18,"2023-06-02T11:42:31.499000+00:00",9095,1211
25.1,9,23,"2023-06-02T11:44:30.700000+00:00",9095,1211
623.1,3,24,"2023-06-02T11:44:35.747000+00:00",9095,1211
245.8,8,22,"2023-06-02T11:45:19.886000+00:00",9095,1211
23.1,11,16,"2023-06-02T11:46:04.573000+00:00",9095,1211
23,12,55,"2023-06-02T11:46:46.322000+00:00",9095,1211
439.9,5,21,"2023-06-02T11:47:17.353000+00:00",9095,1211
24.9,9,2,"2023-06-02T11:47:42.243000+00:00",9095,1211
442.9,3,4,"2023-06-02T11:48:07.633000+00:00",9095,1211
37.9,8,18,"2023-06-02T11:48:09.118000+00:00",9095,1211
381.4,9,63,"2023-06-02T11:48:16.852000+00:00",9095,1211
493.4,3,81,"2023-06-02T11:48:30.789000+00:00",9095,1211
406.5,9,44,"2023-06-02T11:49:32.132000+00:00",9095,1211
691,6,14,"2023-06-02T11:50:06.022000+00:00",9095,1211
621.4,8,10,"2023-06-02T11:50:55.709000+00:00",9095,1211
357.9,10,31,"2023-06-02T11:51:06.771000+00:00",9095,1211
31.1,8,21,"2023-06-02T11:52:23.176000+00:00",9095,1211
34.1,11,18,"2023-06-02T11:53:37.034000+00:00",9095,1211
16.7,16,16,"2023-06-02T11:54:55.704000+00:00",9095,1211
432.8,13,11,"2023-06-02T11:57:15.577000+00:00",9095,1211
525.5,12,1,"2023-06-02T11:58:09.107000+00:00",9095,1211
189.2,12,18,"2023-06-02T11:58:39.294000+00:00",9095,1211
796.1,11,20,"2023-06-02T11:59:17.465000+00:00",9095,1211
750,11,27,"2023-06-02T12:00:14.823000+00:00",9095,1211
657.3,13,22,"2023-06-02T12:03:58.460000+00:00",9095,1211
268.9,17,63,"2023-06-02T12:04:07.147000+00:00",9095,1211
578.4,16,23,"2023-06-02T12:05:15.099000+00:00",9095,1211
333.2,17,44,"2023-06-02T12:06:24.301000+00:00",9095,1211
544.3,16,2,"2023-06-02T12:07:19.597000+00:00",9095,1211
702.5,12,77,"2023-06-02T12:07:29.378000+00:00",9095,1211
376.1,14,24,"2023-06-02T12:07:32.425000+00:00",9095,1211
387.1,15,1,"2023-06-02T12:09:03.970000+00:00",9095,1211
575.4,10,81,"2023-06-02T12:09:09.782000+00:00",9095,1211
26.8,19,23,"2023-06-02T12:10:35.718000+00:00",9095,1211
675,10,4,"2023-06-02T12:10:47.171000+00:00",9095,1211
999.9,17,55,"2023-06-02T12:11:24.014000+00:00",9095,1211
18,17,24,"2023-06-02T12:12:49.669000+00:00",9095,1211
797.7,19,16,"2023-06-02T12:13:11.684000+00:00",9095,1211
762.2,13,18,"2023-06-02T12:13:16.247000+00:00",9095,1211
427.8,19,11,"2023-06-02T12:13:47.074000+00:00",9095,1211
649.6,15,21,"2023-06-02T12:13:50.949000+00:00",9095,1211
22.3,15,81,"2023-06-02T12:17:24.445000+00:00",9095,1211
714,19,31,"2023-06-02T12:18:09.913000+00:00",9095,1211
719.2,18,10,"2023-06-02T12:18:33.444000+00:00",9095,1211
426.2,18,27,"2023-06-02T12:18:51.600000+00:00",9095,1211
315.9,19,22,"2023-06-02T12:18:54.272000+00:00",9095,1211
341.2,24,63,"2023-06-02T12:19:07.397000+00:00",9095,1211
24.9,15,4,"2023-06-02T12:19:17.850000+00:00",9095,1211
268.7,22,2,"2023-06-02T12:21:20.441000+00:00",9095,1211
41.2,18,18,"2023-06-02T12:21:26.207000+00:00",9095,1211
801.3,18,14,"2023-06-02T12:21:40.738000+00:00",9095,1211
803.8,17,20,"2023-06-02T12:23:01.221000+00:00",9095,1211
455.6,22,23,"2023-06-02T12:23:11.736000+00:00",9095,1211
354,21,55,"2023-06-02T12:23:33.626000+00:00",9095,1211
429.5,24,44,"2023-06-02T12:23:35.657000+00:00",9095,1211
389.2,18,77,"2023-06-02T12:23:42.314000+00:00",9095,1211
16.6,21,10,"2023-06-02T12:23:54.001000+00:00",9095,1211
24.9,27,63,"2023-06-02T12:24:19.438000+00:00",9095,1211
19.9,22,21,"2023-06-02T12:24:50.859000+00:00",9095,1211
331.4,23,16,"2023-06-02T12:25:08.031000+00:00",9095,1211
469.5,20,24,"2023-06-02T12:25:39.561000+00:00",9095,1211
22.7,29,1,"2023-06-02T12:28:37.699000+00:00",9095,1211
21.8,30,11,"2023-06-02T12:29:31.417000+00:00",9095,1211
30.2,30,63,"2023-06-02T12:29:36.635000+00:00",9095,1211
24.7,8,55,"2023-06-16T20:41:58.298000+00:00",9104,1212
22.1,8,11,"2023-06-16T20:43:05.609000+00:00",9104,1212
22.1,10,77,"2023-06-16T20:43:41.172000+00:00",9104,1212
329.4,6,16,"2023-06-16T20:44:28.890000+00:00",9104,1212
533.8,7,18,"2023-06-16T20:48:18.512000+00:00",9104,1212
365.9,10,22,"2023-06-16T20:49:55.917000+00:00",9104,1212
349,10,21,"2023-06-16T20:50:05.745000+00:00",9104,1212
318.8,11,77,"2023-06-16T20:50:31.057000+00:00",9104,1212
395.3,10,2,"2023-06-16T20:51:07.057000+00:00",9104,1212
582.5,9,14,"2023-06-16T20:51:20.854000+00:00",9104,1212
588.1,9,20,"2023-06-16T20:52:49.212000+00:00",9104,1212
384.5,12,24,"2023-06-16T20:53:04.384000+00:00",9104,1212
534.2,10,1,"2023-06-16T20:55:03.601000+00:00",9104,1212
420.7,12,81,"2023-06-16T20:55:09.867000+00:00",9104,1212
664.1,10,27,"2023-06-16T20:55:56.241000+00:00",9104,1212
756.5,10,4,"2023-06-16T20:57:43.506000+00:00",9104,1212
1348.2,9,11,"2023-06-16T21:07:03.796000+00:00",9104,1212
1260.1,13,1,"2023-06-16T21:07:09.546000+00:00",9104,1212
1377.2,16,21,"2023-06-16T21:07:13.999000+00:00",9104,1212
626.4,13,18,"2023-06-16T21:07:23.843000+00:00",9104,1212
1374.9,15,2,"2023-06-16T21:07:26.702000+00:00",9104,1212
1055.7,14,10,"2023-06-16T21:07:28.155000+00:00",9104,1212
856.1,18,63,"2023-06-16T21:07:37.655000+00:00",9104,1212
1435,16,22,"2023-06-16T21:07:45.046000+00:00",9104,1212
955.2,17,44,"2023-06-16T21:07:52.452000+00:00",9104,1212
1366.9,11,4,"2023-06-16T21:07:53.921000+00:00",9104,1212
991.6,15,31,"2023-06-16T21:08:02.217000+00:00",9104,1212
1374.7,17,77,"2023-06-16T21:08:06.983000+00:00",9104,1212
1290.8,16,24,"2023-06-16T21:08:10.780000+00:00",9104,1212
995,14,55,"2023-06-16T21:08:13.311000+00:00",9104,1212
1595.6,15,14,"2023-06-16T21:08:14.108000+00:00",9104,1212
791.4,13,16,"2023-06-16T21:08:20.264000+00:00",9104,1212
1060.1,11,23,"2023-06-16T21:08:23.905000+00:00",9104,1212
1287.1,15,81,"2023-06-16T21:09:36.294000+00:00",9104,1212
25.9,11,11,"2023-06-16T21:10:23.419000+00:00",9104,1212
1837.1,19,24,"2023-06-16T21:17:16.914000+00:00",9104,1212
1987.2,20,21,"2023-06-16T21:17:23.945000+00:00",9104,1212
2064.2,13,20,"2023-06-16T21:17:25.227000+00:00",9104,1212
1552.3,20,44,"2023-06-16T21:17:49.570000+00:00",9104,1212
2045.4,20,22,"2023-06-16T21:17:55.476000+00:00",9104,1212
1669.3,14,23,"2023-06-16T21:18:33.366000+00:00",9104,1212
368.9,21,63,"2023-06-16T21:18:33.570000+00:00",9104,1212
1832,17,81,"2023-06-16T21:18:41.105000+00:00",9104,1212
2077.3,19,2,"2023-06-16T21:19:09.350000+00:00",9104,1212
614.2,13,11,"2023-06-16T21:20:11.678000+00:00",9104,1212
2050.5,17,1,"2023-06-16T21:20:20.256000+00:00",9104,1212
1440.1,17,18,"2023-06-16T21:20:57.521000+00:00",9104,1212
2362.8,18,14,"2023-06-16T21:21:01.146000+00:00",9104,1212
2164.6,14,4,"2023-06-16T21:21:11.552000+00:00",9104,1212
2165,20,77,"2023-06-16T21:21:17.365000+00:00",9104,1212
25.4,16,23,"2023-06-16T21:21:56.114000+00:00",9104,1212
1612,16,16,"2023-06-16T21:22:00.942000+00:00",9104,1212
26.4,23,21,"2023-06-16T21:22:01.833000+00:00",9104,1212
1971.8,18,10,"2023-06-16T21:22:44.285000+00:00",9104,1212
24.5,21,77,"2023-06-16T21:23:14.066000+00:00",9104,1212
1902.5,17,55,"2023-06-16T21:23:21.098000+00:00",9104,1212
230.9,16,20,"2023-06-16T21:25:33.377000+00:00",9104,1212
23.7,25,22,"2023-06-16T21:25:56.846000+00:00",9104,1212
257.8,23,44,"2023-06-16T21:26:18.611000+00:00",9104,1212
295.6,24,63,"2023-06-16T21:27:28.970000+00:00",9104,1212
319.6,20,81,"2023-06-16T21:28:13.157000+00:00",9104,1212
38.3,28,21,"2023-06-16T21:29:49.577000+00:00",9104,1212
388.8,16,11,"2023-06-16T21:30:38.139000+00:00",9104,1212
18.3,27,63,"2023-06-16T21:32:33.747000+00:00",9104,1212
29.1,32,77,"2023-06-16T21:38:11.494000+00:00",9104,1212
366.2,30,24,"2023-06-16T21:39:27.462000+00:00",9104,1212
356,25,18,"2023-06-16T21:39:46.368000+00:00",9104,1212
35.2,31,10,"2023-06-16T21:40:36.648000+00:00",9104,1212
34.1,30,16,"2023-06-16T21:41:10.445000+00:00",9104,1212
166.6,35,21,"2023-06-16T21:41:50.772000+00:00",9104,1212
190.2,35,22,"2023-06-16T21:41:59.382000+00:00",9104,1212
24.1,31,55,"2023-06-16T21:42:23.928000+00:00",9104,1212
323.5,29,14,"2023-06-16T21:42:53.522000+00:00",9104,1212
25.2,31,4,"2023-06-16T21:44:05.490000+00:00",9104,1212
34.9,33,16,"2023-06-16T21:45:43.442000+00:00",9104,1212
26.9,32,4,"2023-06-16T21:45:48.535000+00:00",9104,1212
27,33,81,"2023-06-16T21:45:55.582000+00:00",9104,1212
60,32,20,"2023-06-16T21:47:59.065000+00:00",9104,1212
27.3,29,11,"2023-06-16T21:48:21.284000+00:00",9104,1212
389.2,34,1,"2023-06-16T21:49:25.955000+00:00",9104,1212
666.3,31,63,"2023-06-16T21:49:47.986000+00:00",9104,1212
707.4,30,44,"2023-06-16T21:49:55.689000+00:00",9104,1212
26.6,37,16,"2023-06-16T21:51:15.594000+00:00",9104,1212
26.7,39,10,"2023-06-16T21:51:21.953000+00:00",9104,1212
23.6,37,81,"2023-06-16T21:51:29.719000+00:00",9104,1212
24.7,38,55,"2023-06-16T21:51:50.969000+00:00",9104,1212
402.6,38,21,"2023-06-16T21:52:40.062000+00:00",9104,1212
31.1,37,4,"2023-06-16T21:52:48.499000+00:00",9104,1212
38.3,43,22,"2023-06-16T21:53:27.468000+00:00",9104,1212
26.8,36,20,"2023-06-16T21:53:45.796000+00:00",9104,1212
25.2,38,81,"2023-06-16T21:53:54.421000+00:00",9104,1212
641.1,31,18,"2023-06-16T21:58:40.870000+00:00",9104,1212
225.4,38,14,"2023-06-16T21:58:45.839000+00:00",9104,1212
616.3,37,24,"2023-06-16T21:59:16.136000+00:00",9104,1212
627,40,77,"2023-06-16T21:59:21.011000+00:00",9104,1212
352.9,39,55,"2023-06-16T21:59:23.104000+00:00",9104,1212
376.1,38,16,"2023-06-16T21:59:31.573000+00:00",9104,1212
158.8,40,4,"2023-06-16T21:59:56.682000+00:00",9104,1212
30.3,4,14,"2023-06-17T16:37:36.122000+00:00",9105,1212
27.7,4,18,"2023-06-17T16:38:14.715000+00:00",9105,1212
25.4,4,77,"2023-06-17T16:39:33.698000+00:00",9105,1212
28.9,5,21,"2023-06-17T16:39:57.760000+00:00",9105,1212
25.6,4,24,"2023-06-17T16:40:21.134000+00:00",9105,1212
26.4,5,81,"2023-06-17T16:41:31.914000+00:00",9105,1212
26.9,8,27,"2023-06-17T16:42:23.054000+00:00",9105,1212
304,4,63,"2023-06-17T16:42:29.288000+00:00",9105,1212
32.6,6,22,"2023-06-17T16:42:41.507000+00:00",9105,1212
31.4,8,20,"2023-06-17T16:42:43.194000+00:00",9105,1212
25.1,4,4,"2023-06-17T16:43:23.444000+00:00",9105,1212
26.6,6,11,"2023-06-17T16:44:31.817000+00:00",9105,1212
32.6,5,1,"2023-06-17T16:44:45.114000+00:00",9105,1212
28.3,8,23,"2023-06-17T16:44:55.051000+00:00",9105,1212
27.7,10,2,"2023-06-17T16:47:04.487000+00:00",9105,1212
25.8,7,10,"2023-06-17T16:47:31.783000+00:00",9105,1212
432.6,5,44,"2023-06-17T16:48:20.313000+00:00",9105,1212
264.9,8,63,"2023-06-17T16:53:00.965000+00:00",9105,1212
598.8,7,31,"2023-06-17T16:53:24.792000+00:00",9105,1212
428.5,8,10,"2023-06-17T16:56:38.383000+00:00",9105,1212
147.5,9,44,"2023-06-17T16:56:47.023000+00:00",9105,1212
32,16,23,"2023-06-17T16:57:49.241000+00:00",9105,1212
312.1,14,21,"2023-06-17T16:59:04.239000+00:00",9105,1212
1052.4,10,10,"2023-06-17T17:07:02.574000+00:00",9105,1212
1110.3,13,63,"2023-06-17T17:07:06.465000+00:00",9105,1212
766.7,11,44,"2023-06-17T17:07:06.559000+00:00",9105,1212
743.6,14,77,"2023-06-17T17:07:22.215000+00:00",9105,1212
651.5,15,22,"2023-06-17T17:07:29.090000+00:00",9105,1212
821.7,15,21,"2023-06-17T17:07:33.886000+00:00",9105,1212
710.5,14,24,"2023-06-17T17:07:39.855000+00:00",9105,1212
563.6,16,81,"2023-06-17T17:07:41.371000+00:00",9105,1212
973.7,14,27,"2023-06-17T17:07:41.855000+00:00",9105,1212
958.6,14,20,"2023-06-17T17:07:44.933000+00:00",9105,1212
852.7,14,18,"2023-06-17T17:08:15.042000+00:00",9105,1212
674.9,17,23,"2023-06-17T17:08:32.104000+00:00",9105,1212
1464.5,15,1,"2023-06-17T17:08:37.354000+00:00",9105,1212
1310.3,10,14,"2023-06-17T17:08:42.838000+00:00",9105,1212
1686.6,15,4,"2023-06-17T17:11:05.008000+00:00",9105,1212
1793.3,16,11,"2023-06-17T17:13:58.630000+00:00",9105,1212
27.4,22,16,"2023-06-17T17:23:34.791000+00:00",9105,1212
27.9,10,23,"2023-06-17T20:19:38.900000+00:00",9106,1212
27.9,10,2,"2023-06-17T20:19:47.994000+00:00",9106,1212
35.8,7,22,"2023-06-17T20:19:52.009000+00:00",9106,1212
28.5,9,27,"2023-06-17T20:19:55.681000+00:00",9106,1212
30.7,9,20,"2023-06-17T20:20:05.931000+00:00",9106,1212
34.3,9,18,"2023-06-17T20:20:44.462000+00:00",9106,1212
32.6,8,24,"2023-06-17T20:20:51.211000+00:00",9106,1212
24.7,9,21,"2023-06-17T20:20:52.461000+00:00",9106,1212
335,13,1,"2023-06-17T20:32:03.512000+00:00",9106,1212
375.5,13,4,"2023-06-17T20:32:09.918000+00:00",9106,1212
364.3,14,77,"2023-06-17T20:32:13.090000+00:00",9106,1212
341.7,14,11,"2023-06-17T20:32:16.652000+00:00",9106,1212
371.1,13,14,"2023-06-17T20:32:25.949000+00:00",9106,1212
327.8,13,81,"2023-06-17T20:32:29.527000+00:00",9106,1212
325,13,16,"2023-06-17T20:32:33.980000+00:00",9106,1212
311,13,55,"2023-06-17T20:32:36.668000+00:00",9106,1212
385.3,13,31,"2023-06-17T20:32:47.074000+00:00",9106,1212
352.9,13,63,"2023-06-17T20:32:57.152000+00:00",9106,1212
383.3,13,44,"2023-06-17T20:33:06.011000+00:00",9106,1212
404.7,13,18,"2023-06-17T20:33:12.229000+00:00",9106,1212
358.7,14,27,"2023-06-17T20:33:15.308000+00:00",9106,1212
364.2,15,23,"2023-06-17T20:33:16.901000+00:00",9106,1212
435.4,13,20,"2023-06-17T20:33:19.136000+00:00",9106,1212
31,15,4,"2023-06-17T20:35:27.774000+00:00",9106,1212
24.5,16,1,"2023-06-17T20:36:41.679000+00:00",9106,1212
29,17,77,"2023-06-17T20:36:58.460000+00:00",9106,1212
26.7,17,11,"2023-06-17T20:37:10.366000+00:00",9106,1212
59,15,18,"2023-06-17T20:37:21.444000+00:00",9106,1212
26.5,16,16,"2023-06-17T20:37:23.256000+00:00",9106,1212
25.8,16,55,"2023-06-17T20:37:30.053000+00:00",9106,1212
42.2,16,81,"2023-06-17T20:37:42.615000+00:00",9106,1212
24.7,16,31,"2023-06-17T20:37:45.709000+00:00",9106,1212
25.2,17,27,"2023-06-17T20:37:56.490000+00:00",9106,1212
18.2,16,20,"2023-06-17T20:38:03.224000+00:00",9106,1212
25.3,17,20,"2023-06-17T20:39:53.988000+00:00",9106,1212
28.8,18,14,"2023-06-17T20:40:19.175000+00:00",9106,1212
36.8,18,44,"2023-06-17T20:41:12.487000+00:00",9106,1212
170.4,17,63,"2023-06-17T20:41:39.845000+00:00",9106,1212
25.9,20,11,"2023-06-17T20:41:50.111000+00:00",9106,1212
24.4,18,18,"2023-06-17T20:41:55.001000+00:00",9106,1212
26,22,77,"2023-06-17T20:44:43.311000+00:00",9106,1212
30.3,20,44,"2023-06-17T20:44:46.686000+00:00",9106,1212
26.1,21,16,"2023-06-17T20:44:47.905000+00:00",9106,1212
46.2,20,20,"2023-06-17T20:44:56.233000+00:00",9106,1212
49.7,19,63,"2023-06-17T20:45:24.888000+00:00",9106,1212
593.1,22,1,"2023-06-17T20:55:03.409000+00:00",9106,1212
617.6,21,31,"2023-06-17T20:55:09.315000+00:00",9106,1212
707.3,21,27,"2023-06-17T20:55:16.862000+00:00",9106,1212
642,21,14,"2023-06-17T20:55:27.096000+00:00",9106,1212
594.8,22,4,"2023-06-17T20:55:35.831000+00:00",9106,1212
546.4,22,81,"2023-06-17T20:55:38.409000+00:00",9106,1212
920.6,20,23,"2023-06-17T20:55:42.065000+00:00",9106,1212
655.4,21,55,"2023-06-17T20:55:49.533000+00:00",9106,1212
494.6,22,44,"2023-06-17T20:55:56.174000+00:00",9106,1212
470.4,21,63,"2023-06-17T20:56:03.518000+00:00",9106,1212
1327.8,24,55,"2023-06-17T21:07:02.053000+00:00",9106,1212
1318.4,26,1,"2023-06-17T21:07:08.740000+00:00",9106,1212
1291.2,25,4,"2023-06-17T21:07:12.178000+00:00",9106,1212
1357.5,24,14,"2023-06-17T21:07:22.849000+00:00",9106,1212
1448,25,27,"2023-06-17T21:07:37.708000+00:00",9106,1212
1374.5,25,31,"2023-06-17T21:07:46.255000+00:00",9106,1212
1216.7,25,44,"2023-06-17T21:07:58.208000+00:00",9106,1212
1190.5,24,63,"2023-06-17T21:08:03.661000+00:00",9106,1212
1663.3,23,23,"2023-06-17T21:08:04.770000+00:00",9106,1212
23.6,1,22,"2023-06-18T18:04:56.528000+00:00",9110,1212
27.5,10,10,"2023-06-18T18:17:04.109000+00:00",9110,1212
24.8,11,27,"2023-06-18T18:18:16.186000+00:00",9110,1212
23.7,11,18,"2023-06-18T18:18:17.999000+00:00",9110,1212
24.9,11,21,"2023-06-18T18:18:21.467000+00:00",9110,1212
23.6,12,1,"2023-06-18T18:19:13.935000+00:00",9110,1212
24.3,12,44,"2023-06-18T18:19:24.482000+00:00",9110,1212
24,12,14,"2023-06-18T18:19:25.014000+00:00",9110,1212
24.4,12,31,"2023-06-18T18:19:37.606000+00:00",9110,1212
24.8,12,81,"2023-06-18T18:19:41.653000+00:00",9110,1212
25.8,12,4,"2023-06-18T18:19:50.356000+00:00",9110,1212
25,12,23,"2023-06-18T18:19:50.684000+00:00",9110,1212
24.1,12,24,"2023-06-18T18:19:55.606000+00:00",9110,1212
88.9,12,63,"2023-06-18T18:21:25.245000+00:00",9110,1212
23.8,27,18,"2023-06-18T18:42:47.254000+00:00",9110,1212
24.2,31,27,"2023-06-18T18:48:01.826000+00:00",9110,1212
27.5,32,24,"2023-06-18T18:49:22.997000+00:00",9110,1212
24.1,33,10,"2023-06-18T18:50:39.183000+00:00",9110,1212
27.5,34,22,"2023-06-18T18:51:59.213000+00:00",9110,1212
23.5,35,4,"2023-06-18T18:53:06.212000+00:00",9110,1212
24.9,35,20,"2023-06-18T18:53:59.883000+00:00",9110,1212
23.6,36,31,"2023-06-18T18:54:20.679000+00:00",9110,1212
24,36,77,"2023-06-18T18:54:23.367000+00:00",9110,1212
23.2,37,11,"2023-06-18T18:55:29.865000+00:00",9110,1212
23.4,37,81,"2023-06-18T18:55:45.818000+00:00",9110,1212
24.1,38,55,"2023-06-18T18:56:41.458000+00:00",9110,1212
24.3,39,16,"2023-06-18T18:57:57.238000+00:00",9110,1212
23.7,40,44,"2023-06-18T18:59:10.596000+00:00",9110,1212
23.9,41,14,"2023-06-18T19:00:23.204000+00:00",9110,1212
23.9,42,1,"2023-06-18T19:01:35+00:00",9110,1212
23.7,50,21,"2023-06-18T19:13:54.658000+00:00",9110,1212
24.5,53,20,"2023-06-18T19:17:43.092000+00:00",9110,1212
23.2,68,11,"2023-06-18T19:35:21.042000+00:00",9110,1212
439.5,4,24,"2023-06-30T15:13:10.252000+00:00",9112,1213
518.1,5,21,"2023-06-30T15:14:32.157000+00:00",9112,1213
526.8,5,22,"2023-06-30T15:14:36.220000+00:00",9112,1213
561.5,4,2,"2023-06-30T15:14:39.298000+00:00",9112,1213
131.3,8,4,"2023-06-30T15:18:27.669000+00:00",9112,1213
150.8,8,14,"2023-06-30T15:18:37.981000+00:00",9112,1213
136.9,8,11,"2023-06-30T15:19:37.417000+00:00",9112,1213
309.8,7,23,"2023-06-30T15:21:07.119000+00:00",9112,1213
159.2,7,2,"2023-06-30T15:21:09.166000+00:00",9112,1213
148.5,7,31,"2023-06-30T15:21:15.072000+00:00",9112,1213
182.5,8,21,"2023-06-30T15:21:19.384000+00:00",9112,1213
184.6,8,22,"2023-06-30T15:21:29.384000+00:00",9112,1213
277.6,6,77,"2023-06-30T15:21:30.572000+00:00",9112,1213
277.2,7,24,"2023-06-30T15:21:35.384000+00:00",9112,1213
148,10,63,"2023-06-30T15:21:41.556000+00:00",9112,1213
143.7,10,44,"2023-06-30T15:21:47.462000+00:00",9112,1213
181.1,7,10,"2023-06-30T15:21:50.009000+00:00",9112,1213
68.1,10,1,"2023-06-30T15:22:05.446000+00:00",9112,1213
295.2,13,1,"2023-06-30T15:31:04.280000+00:00",9112,1213
423.4,11,11,"2023-06-30T15:31:09.421000+00:00",9112,1213
565.3,11,16,"2023-06-30T15:31:11.249000+00:00",9112,1213
571.7,11,55,"2023-06-30T15:31:12.858000+00:00",9112,1213
342.1,13,4,"2023-06-30T15:31:18.639000+00:00",9112,1213
378.4,13,14,"2023-06-30T15:31:25.686000+00:00",9112,1213
351.3,11,18,"2023-06-30T15:31:36.436000+00:00",9112,1213
370.2,11,81,"2023-06-30T15:31:40.842000+00:00",9112,1213
354.4,13,63,"2023-06-30T15:31:47.639000+00:00",9112,1213
435.3,12,44,"2023-06-30T15:31:55.404000+00:00",9112,1213
413.4,11,27,"2023-06-30T15:32:02.810000+00:00",9112,1213
597,10,31,"2023-06-30T15:35:17.698000+00:00",9112,1213
555.1,10,10,"2023-06-30T15:35:21.823000+00:00",9112,1213
609.2,9,77,"2023-06-30T15:36:10.681000+00:00",9112,1213
98.9,14,55,"2023-06-30T15:37:15.352000+00:00",9112,1213
130.2,16,14,"2023-06-30T15:37:43.664000+00:00",9112,1213
760.1,10,23,"2023-06-30T15:37:48.148000+00:00",9112,1213
109.1,15,16,"2023-06-30T15:38:28.461000+00:00",9112,1213
169.5,16,63,"2023-06-30T15:38:41.288000+00:00",9112,1213
171.8,15,44,"2023-06-30T15:38:45.928000+00:00",9112,1213
125.8,17,11,"2023-06-30T15:42:40.987000+00:00",9112,1213
27.8,19,63,"2023-06-30T15:43:00.471000+00:00",9112,1213
248.6,13,31,"2023-06-30T15:43:19.861000+00:00",9112,1213
109.2,19,14,"2023-06-30T15:43:25.345000+00:00",9112,1213
223.9,16,27,"2023-06-30T15:43:27.173000+00:00",9112,1213
163,17,18,"2023-06-30T15:43:33.017000+00:00",9112,1213
215.3,12,77,"2023-06-30T15:43:35.642000+00:00",9112,1213
265.4,13,10,"2023-06-30T15:43:46.392000+00:00",9112,1213
190.4,17,81,"2023-06-30T15:43:48.611000+00:00",9112,1213
167.8,17,55,"2023-06-30T15:43:50.829000+00:00",9112,1213
157.1,13,23,"2023-06-30T15:44:11.251000+00:00",9112,1213
516.4,16,4,"2023-06-30T15:44:17.798000+00:00",9112,1213
362.1,16,23,"2023-06-30T15:54:09.396000+00:00",9112,1213
854.8,19,1,"2023-06-30T15:54:44.177000+00:00",9112,1213
416.7,20,55,"2023-06-30T15:54:58.427000+00:00",9112,1213
465,21,16,"2023-06-30T15:55:02.646000+00:00",9112,1213
470.1,18,4,"2023-06-30T15:55:06.255000+00:00",9112,1213
458,20,18,"2023-06-30T15:55:13.302000+00:00",9112,1213
446.5,16,10,"2023-06-30T15:55:14.989000+00:00",9112,1213
468.4,22,14,"2023-06-30T15:55:21.380000+00:00",9112,1213
485,19,27,"2023-06-30T15:55:36.348000+00:00",9112,1213
661,20,44,"2023-06-30T15:57:41.783000+00:00",9112,1213
125.1,19,23,"2023-06-30T16:00:02.937000+00:00",9112,1213
271.5,22,1,"2023-06-30T16:03:01.137000+00:00",9112,1213
231.1,25,14,"2023-06-30T16:03:06.387000+00:00",9112,1213
231.3,22,27,"2023-06-30T16:03:08.404000+00:00",9112,1213
246.1,23,18,"2023-06-30T16:03:12.684000+00:00",9112,1213
264.4,23,55,"2023-06-30T16:03:15.996000+00:00",9112,1213
262.6,21,4,"2023-06-30T16:03:18.637000+00:00",9112,1213
270,24,16,"2023-06-30T16:03:22.996000+00:00",9112,1213
271.8,19,10,"2023-06-30T16:03:42.839000+00:00",9112,1213
160.4,23,44,"2023-06-30T16:04:05.917000+00:00",9112,1213
24.6,2,2,"2023-07-01T10:01:55.701000+00:00",9282,1213
34.1,2,23,"2023-07-01T10:02:13.264000+00:00",9282,1213
25.3,2,81,"2023-07-01T10:02:45.154000+00:00",9282,1213
29.4,5,44,"2023-07-01T10:06:26.964000+00:00",9282,1213
46.2,5,27,"2023-07-01T10:06:52.136000+00:00",9282,1213
22.7,6,63,"2023-07-01T10:06:56.479000+00:00",9282,1213
40.5,6,31,"2023-07-01T10:07:07.479000+00:00",9282,1213
23.3,5,77,"2023-07-01T10:07:12.167000+00:00",9282,1213
23.5,6,10,"2023-07-01T10:07:19.776000+00:00",9282,1213
71.3,5,20,"2023-07-01T10:07:22.135000+00:00",9282,1213
26.3,5,24,"2023-07-01T10:07:24.354000+00:00",9282,1213
22.3,6,21,"2023-07-01T10:07:30.776000+00:00",9282,1213
26.2,6,14,"2023-07-01T10:07:39.697000+00:00",9282,1213
22.9,6,18,"2023-07-01T10:07:50.713000+00:00",9282,1213
24.9,6,22,"2023-07-01T10:08:08.338000+00:00",9282,1213
28.9,7,16,"2023-07-01T10:08:27.728000+00:00",9282,1213
24.5,7,23,"2023-07-01T10:09:07.665000+00:00",9282,1213
23.4,7,1,"2023-07-01T10:09:25.587000+00:00",9282,1213
24.5,7,11,"2023-07-01T10:09:38.868000+00:00",9282,1213
