"session_key","meeting_key","date","driver_number","pit_duration","lap_number"
9601,1246,"2024-09-21T10:28:17.746000+00:00",23,253.3,11
9601,1246,"2024-09-21T10:29:02.970000+00:00",81,332.5,14
9601,1246,"2024-09-21T10:29:21.051000+00:00",24,51.2,17
9601,1246,"2024-09-21T10:29:29.705000+00:00",4,304.4,14
9601,1246,"2024-09-21T10:29:38.362000+00:00",44,303.6,17
9601,1246,"2024-09-21T10:29:56.209000+00:00",43,325.6,13
9602,1246,"2024-09-21T13:00:03.672000+00:00",31,NA,1
9602,1246,"2024-09-21T13:00:08.703000+00:00",24,NA,1
9602,1246,"2024-09-21T13:00:18.296000+00:00",10,NA,1
9602,1246,"2024-09-21T13:00:24.713000+00:00",77,NA,1
9602,1246,"2024-09-21T13:00:35.952000+00:00",16,NA,1
9602,1246,"2024-09-21T13:00:40.811000+00:00",55,NA,1
9602,1246,"2024-09-21T13:01:00.612000+00:00",11,NA,1
9602,1246,"2024-09-21T13:01:38.693000+00:00",4,NA,1
9602,1246,"2024-09-21T13:01:46.274000+00:00",81,NA,1
9602,1246,"2024-09-21T13:03:03.676000+00:00",23,NA,1
9602,1246,"2024-09-21T13:03:14.144000+00:00",43,NA,1
9602,1246,"2024-09-21T13:04:19.863000+00:00",44,NA,1
9602,1246,"2024-09-21T13:04:27.315000+00:00",63,NA,1
9602,1246,"2024-09-21T13:04:53.756000+00:00",18,NA,1
9602,1246,"2024-09-21T13:04:57.409000+00:00",3,NA,1
9602,1246,"2024-09-21T13:05:01.837000+00:00",22,NA,1
9602,1246,"2024-09-21T13:05:08.896000+00:00",14,NA,1
9602,1246,"2024-09-21T13:05:20.403000+00:00",20,NA,1
9602,1246,"2024-09-21T13:05:30.678000+00:00",1,NA,1
9602,1246,"2024-09-21T13:05:42.480000+00:00",27,NA,1
9602,1246,"2024-09-21T13:06:07.035000+00:00",31,32.2,4
9602,1246,"2024-09-21T13:06:16.040000+00:00",24,31,4
9602,1246,"2024-09-21T13:06:25.837000+00:00",77,35.9,4
9602,1246,"2024-09-21T13:06:56.057000+00:00",10,72.9,4
9602,1246,"2024-09-21T13:10:55.952000+00:00",23,135.3,4
9602,1246,"2024-09-21T13:11:11.073000+00:00",4,224.3,4
9602,1246,"2024-09-21T13:11:16.550000+00:00",81,211.3,4
9602,1246,"2024-09-21T13:13:08.548000+00:00",44,194.7,4
9602,1246,"2024-09-21T13:13:15.114000+00:00",63,182.1,4
9602,1246,"2024-09-21T13:13:23.417000+00:00",11,203.2,6
9602,1246,"2024-09-21T13:13:27.990000+00:00",1,141.8,4
9602,1246,"2024-09-21T13:13:39.858000+00:00",3,180.5,4
9602,1246,"2024-09-21T13:13:49.956000+00:00",14,174.1,4
9602,1246,"2024-09-21T13:13:57.688000+00:00",20,180.5,4
9602,1246,"2024-09-21T13:14:09.104000+00:00",22,198.7,4
9602,1246,"2024-09-21T13:14:24.003000+00:00",43,328.2,4
9602,1246,"2024-09-21T13:14:33.323000+00:00",27,204.7,4
9602,1246,"2024-09-21T13:14:37.026000+00:00",18,255.8,4
9602,1246,"2024-09-21T13:14:40.641000+00:00",31,185.3,7
9602,1246,"2024-09-21T13:14:45.715000+00:00",77,167.6,7
9602,1246,"2024-09-21T13:14:57.916000+00:00",24,193,7
9602,1246,"2024-09-21T13:15:16.776000+00:00",10,175.1,7
9602,1246,"2024-09-21T13:15:20.573000+00:00",55,180.4,7
9602,1246,"2024-09-21T13:15:26.208000+00:00",16,216.8,7
9602,1246,"2024-09-21T13:25:04.090000+00:00",11,363.5,9
9602,1246,"2024-09-21T13:25:09.309000+00:00",1,359.8,7
9602,1246,"2024-09-21T13:25:13.419000+00:00",23,531.5,7
9602,1246,"2024-09-21T13:25:17.308000+00:00",43,304.8,7
9602,1246,"2024-09-21T13:25:22.249000+00:00",20,336.8,7
9602,1246,"2024-09-21T13:25:48.141000+00:00",27,334.8,7
9602,1246,"2024-09-21T13:25:59.649000+00:00",4,558.5,7
9602,1246,"2024-09-21T13:26:05.520000+00:00",16,404.4,9
9602,1246,"2024-09-21T13:26:08.202000+00:00",55,293,10
9602,1246,"2024-09-21T13:26:21.966000+00:00",81,570.5,7
9602,1246,"2024-09-21T13:26:29.640000+00:00",22,391.1,7
9602,1246,"2024-09-21T13:26:36.847000+00:00",31,351.1,10
9602,1246,"2024-09-21T13:26:59.126000+00:00",14,435.8,7
9602,1246,"2024-09-21T13:28:59.024000+00:00",44,619.4,7
9602,1246,"2024-09-21T13:29:07.126000+00:00",63,611.1,7
9602,1246,"2024-09-21T13:33:21.025000+00:00",1,175.7,10
9602,1246,"2024-09-21T13:35:25.782000+00:00",81,198.8,10
9602,1246,"2024-09-21T13:35:28.235000+00:00",31,177.1,13
9602,1246,"2024-09-21T13:35:44.199000+00:00",16,243.8,12
9602,1246,"2024-09-21T13:35:46.796000+00:00",55,226.6,13
9602,1246,"2024-09-21T13:35:55.604000+00:00",14,192.9,10
9602,1246,"2024-09-21T13:36:07.009000+00:00",20,300.6,10
9602,1246,"2024-09-21T13:36:10.754000+00:00",23,332.1,10
9602,1246,"2024-09-21T13:36:18.742000+00:00",43,315,10
9602,1246,"2024-09-21T13:36:27.572000+00:00",22,246.4,10
9602,1246,"2024-09-21T13:36:53.161000+00:00",11,395.5,12
9602,1246,"2024-09-21T13:37:05.952000+00:00",27,355.7,10
9602,1246,"2024-09-21T13:37:16.384000+00:00",4,337.8,10
9602,1246,"2024-09-21T13:37:23.748000+00:00",44,176,10
9602,1246,"2024-09-21T13:37:39.487000+00:00",63,174.3,10
9602,1246,"2024-09-21T13:48:02.962000+00:00",27,321.8,13
9602,1246,"2024-09-21T13:48:08.765000+00:00",81,430.7,13
9602,1246,"2024-09-21T13:48:15.327000+00:00",1,573.3,13
9602,1246,"2024-09-21T13:48:28.261000+00:00",4,433.5,12
9602,1246,"2024-09-21T13:48:36.269000+00:00",44,431.2,12
9602,1246,"2024-09-21T13:48:52.631000+00:00",22,384.7,13
9602,1246,"2024-09-21T13:49:02.409000+00:00",63,352.3,13
9602,1246,"2024-09-21T13:49:13.332000+00:00",14,437.1,13
9602,1246,"2024-09-21T13:49:25.284000+00:00",16,481.8,15
9602,1246,"2024-09-21T13:49:29.401000+00:00",55,472.1,16
9602,1246,"2024-09-21T14:11:09.811000+00:00",81,1811.7,16
9602,1246,"2024-09-21T14:11:16.525000+00:00",4,1801.3,14
9602,1246,"2024-09-21T14:11:23.735000+00:00",27,1722.5,16
9602,1246,"2024-09-21T14:11:43.643000+00:00",14,1787.4,15
9602,1246,"2024-09-21T14:11:55.897000+00:00",16,1832.7,17
9602,1246,"2024-09-21T14:12:04.937000+00:00",44,1840.1,14
9602,1246,"2024-09-21T14:12:12.489000+00:00",63,1742.3,15
9602,1246,"2024-09-21T14:12:34.110000+00:00",22,1805.9,15
9602,1246,"2024-09-21T14:12:37.567000+00:00",1,2035.6,16
9606,1246,"2024-09-22T12:21:17.341000+00:00",3,30.3,10
9606,1246,"2024-09-22T12:22:52.705000+00:00",23,29.1,11
9606,1246,"2024-09-22T12:26:07.271000+00:00",55,29.3,13
9606,1246,"2024-09-22T12:32:24.811000+00:00",44,29.2,17
9606,1246,"2024-09-22T12:45:51.540000+00:00",14,29.2,25
9606,1246,"2024-09-22T12:48:02.117000+00:00",18,29.8,26
9606,1246,"2024-09-22T12:48:51.363000+00:00",63,28.7,27
9606,1246,"2024-09-22T12:50:55.951000+00:00",11,28.9,28
9606,1246,"2024-09-22T12:51:17.715000+00:00",20,29.7,28
9606,1246,"2024-09-22T12:51:58.937000+00:00",1,29.6,29
9606,1246,"2024-09-22T12:52:30.694000+00:00",27,29.8,29
9606,1246,"2024-09-22T12:52:32.748000+00:00",43,29.7,29
9606,1246,"2024-09-22T12:52:52.879000+00:00",31,29.6,29
9606,1246,"2024-09-22T12:53:14.632000+00:00",4,29,30
9606,1246,"2024-09-22T12:59:24.565000+00:00",22,29.6,33
9606,1246,"2024-09-22T12:59:53.659000+00:00",77,30.4,33
9606,1246,"2024-09-22T13:01:31.680000+00:00",24,29.3,34
9606,1246,"2024-09-22T13:03:59.209000+00:00",16,29,36
9606,1246,"2024-09-22T13:06:36.761000+00:00",10,31.5,37
9606,1246,"2024-09-22T13:06:52.128000+00:00",81,29.1,38
9606,1246,"2024-09-22T13:21:28.626000+00:00",3,29,46
9606,1246,"2024-09-22T13:27:24.320000+00:00",20,31.2,49
9606,1246,"2024-09-22T13:41:28.946000+00:00",3,29.6,58
9607,1247,"2024-10-18T17:30:04.719000+00:00",4,NA,1
9607,1247,"2024-10-18T17:30:06.091000+00:00",14,NA,1
9607,1247,"2024-10-18T17:30:08.173000+00:00",18,NA,1
9607,1247,"2024-10-18T17:30:10.619000+00:00",27,NA,1
9607,1247,"2024-10-18T17:30:10.709000+00:00",31,NA,1
9607,1247,"2024-10-18T17:30:12.592000+00:00",77,NA,1
9607,1247,"2024-10-18T17:30:18.575000+00:00",16,NA,1
9607,1247,"2024-10-18T17:30:19.940000+00:00",10,NA,1
9607,1247,"2024-10-18T17:30:22.089000+00:00",20,NA,1
9607,1247,"2024-10-18T17:30:29.821000+00:00",23,NA,1
9607,1247,"2024-10-18T17:30:31.857000+00:00",55,NA,1
9607,1247,"2024-10-18T17:30:38.930000+00:00",11,NA,1
9607,1247,"2024-10-18T17:30:45.240000+00:00",81,NA,1
9607,1247,"2024-10-18T17:30:55.118000+00:00",44,NA,1
9607,1247,"2024-10-18T17:31:02.329000+00:00",43,NA,1
9607,1247,"2024-10-18T17:31:08.060000+00:00",1,NA,1
9607,1247,"2024-10-18T17:31:16.361000+00:00",63,NA,1
9607,1247,"2024-10-18T17:31:45.943000+00:00",30,NA,1
9607,1247,"2024-10-18T17:32:22.334000+00:00",22,NA,1
9607,1247,"2024-10-18T17:32:41.172000+00:00",14,28.5,2
9607,1247,"2024-10-18T17:32:48.887000+00:00",18,25.2,2
9607,1247,"2024-10-18T17:33:40.056000+00:00",24,NA,1
9607,1247,"2024-10-18T17:40:48.578000+00:00",77,35.4,6
9607,1247,"2024-10-18T17:42:07.409000+00:00",81,36.1,6
9607,1247,"2024-10-18T17:42:39.429000+00:00",4,36.2,7
9607,1247,"2024-10-18T17:43:31.822000+00:00",14,53.1,7
9607,1247,"2024-10-18T17:47:39.499000+00:00",24,36.3,7
9607,1247,"2024-10-18T17:49:07.430000+00:00",44,287.2,7
9607,1247,"2024-10-18T17:52:58.419000+00:00",43,242.3,10
9607,1247,"2024-10-18T17:54:20.927000+00:00",27,611.8,8
9607,1247,"2024-10-18T17:54:30.981000+00:00",20,489.8,8
9607,1247,"2024-10-18T17:56:48.990000+00:00",10,712.2,8
9607,1247,"2024-10-18T17:56:50.878000+00:00",1,617.6,8
9607,1247,"2024-10-18T17:56:58.047000+00:00",18,566,9
9607,1247,"2024-10-18T17:57:09.648000+00:00",22,530.5,9
9607,1247,"2024-10-18T17:57:13.769000+00:00",31,547.2,10
9607,1247,"2024-10-18T17:57:26.133000+00:00",23,408.1,11
9607,1247,"2024-10-18T17:57:44.118000+00:00",55,548.6,10
9607,1247,"2024-10-18T17:58:13.978000+00:00",11,556.5,10
9607,1247,"2024-10-18T17:59:00.454000+00:00",77,395.2,12
9607,1247,"2024-10-18T18:00:35.030000+00:00",81,521.5,11
9607,1247,"2024-10-18T18:00:48.632000+00:00",16,500,12
9607,1247,"2024-10-18T18:01:23.821000+00:00",30,241.9,14
9607,1247,"2024-10-18T18:01:37.053000+00:00",14,502.6,12
9607,1247,"2024-10-18T18:01:54.325000+00:00",24,511.3,10
9607,1247,"2024-10-18T18:03:29.912000+00:00",63,648.6,11
9607,1247,"2024-10-18T18:03:44.921000+00:00",44,567.6,10
9607,1247,"2024-10-18T18:04:42.665000+00:00",11,28.9,13
9607,1247,"2024-10-18T18:04:52.858000+00:00",4,782.6,12
9607,1247,"2024-10-18T18:11:55.963000+00:00",22,84.7,17
9607,1247,"2024-10-18T18:15:28.216000+00:00",23,388.5,18
9607,1247,"2024-10-18T18:16:08.812000+00:00",43,500.4,19
9607,1247,"2024-10-18T18:18:02.621000+00:00",1,510.5,14
9607,1247,"2024-10-18T18:18:18.900000+00:00",44,370.3,15
9607,1247,"2024-10-18T18:18:24.319000+00:00",11,463.1,16
9607,1247,"2024-10-18T18:18:36.485000+00:00",16,223.5,20
9607,1247,"2024-10-18T18:18:41.137000+00:00",18,325,18
9607,1247,"2024-10-18T18:18:46.515000+00:00",30,341.8,21
9607,1247,"2024-10-18T18:18:53.633000+00:00",55,445.3,18
9607,1247,"2024-10-18T18:18:57.637000+00:00",14,280.1,19
9607,1247,"2024-10-18T18:19:16.787000+00:00",31,578.6,17
9607,1247,"2024-10-18T18:19:29.191000+00:00",10,408.6,17
9607,1247,"2024-10-18T18:20:22.635000+00:00",63,27.1,21
9607,1247,"2024-10-18T18:21:39.525000+00:00",27,463.1,19
9607,1247,"2024-10-18T18:21:50.385000+00:00",20,381.5,19
9607,1247,"2024-10-18T18:22:20.803000+00:00",22,529,18
9607,1247,"2024-10-18T18:22:42.702000+00:00",77,509.6,21
9607,1247,"2024-10-18T18:24:45.051000+00:00",81,331.6,22
9607,1247,"2024-10-18T18:25:18.369000+00:00",30,18.6,24
9607,1247,"2024-10-18T18:25:43.500000+00:00",55,36.2,21
9607,1247,"2024-10-18T18:26:13.339000+00:00",4,364.4,21
9607,1247,"2024-10-18T18:26:30.367000+00:00",23,37.6,23
9607,1247,"2024-10-18T18:27:10.753000+00:00",43,44.9,24
9607,1247,"2024-10-18T18:29:08.726000+00:00",23,43.9,24
9607,1247,"2024-10-18T18:29:29.728000+00:00",14,252.6,22
9607,1247,"2024-10-18T18:29:48.020000+00:00",43,45,25
9612,1247,"2024-10-18T21:30:03.966000+00:00",1,NA,1
9612,1247,"2024-10-18T21:30:09.656000+00:00",27,NA,1
9612,1247,"2024-10-18T21:30:16.199000+00:00",24,NA,1
9612,1247,"2024-10-18T21:30:25.442000+00:00",11,NA,1
9612,1247,"2024-10-18T21:30:30.587000+00:00",77,NA,1
9612,1247,"2024-10-18T21:30:38.867000+00:00",20,NA,1
9612,1247,"2024-10-18T21:30:49.309000+00:00",10,NA,1
9612,1247,"2024-10-18T21:30:59.473000+00:00",30,NA,1
9612,1247,"2024-10-18T21:31:09.780000+00:00",22,NA,1
9612,1247,"2024-10-18T21:31:14.641000+00:00",31,NA,1
9612,1247,"2024-10-18T21:31:29.949000+00:00",23,NA,1
9612,1247,"2024-10-18T21:31:40.735000+00:00",43,NA,1
9612,1247,"2024-10-18T21:31:50.595000+00:00",4,NA,1
9612,1247,"2024-10-18T21:32:02.960000+00:00",81,NA,1
9612,1247,"2024-10-18T21:32:11.895000+00:00",55,NA,1
9612,1247,"2024-10-18T21:32:20.490000+00:00",16,NA,1
9612,1247,"2024-10-18T21:32:37.176000+00:00",14,NA,1
9612,1247,"2024-10-18T21:32:44.775000+00:00",18,NA,1
9612,1247,"2024-10-18T21:32:57.086000+00:00",63,NA,1
9612,1247,"2024-10-18T21:33:08.394000+00:00",44,NA,1
9612,1247,"2024-10-18T21:37:45.530000+00:00",43,19.5,4
9612,1247,"2024-10-18T21:38:07.504000+00:00",23,53.6,4
9612,1247,"2024-10-18T21:38:17.090000+00:00",27,142.4,4
9612,1247,"2024-10-18T21:38:20.082000+00:00",20,109.6,4
9612,1247,"2024-10-18T21:38:35.187000+00:00",10,105.2,4
9612,1247,"2024-10-18T21:38:41.517000+00:00",30,110.4,4
9612,1247,"2024-10-18T21:38:45.573000+00:00",77,144.2,4
9612,1247,"2024-10-18T21:38:54.951000+00:00",24,155.1,4
9612,1247,"2024-10-18T21:39:02.278000+00:00",16,50.3,4
9612,1247,"2024-10-18T21:39:04.609000+00:00",31,121.6,4
9612,1247,"2024-10-18T21:39:27.724000+00:00",22,153.1,4
9612,1247,"2024-10-18T21:49:03.844000+00:00",27,304.6,7
9612,1247,"2024-10-18T21:49:10.160000+00:00",20,304.4,7
9612,1247,"2024-10-18T21:49:18.779000+00:00",63,235.5,7
9612,1247,"2024-10-18T21:49:30.033000+00:00",44,379.4,6
9612,1247,"2024-10-18T21:49:41.020000+00:00",4,368.6,7
9612,1247,"2024-10-18T21:49:48.011000+00:00",55,350.8,7
9612,1247,"2024-10-18T21:50:00.679000+00:00",16,295.5,7
9612,1247,"2024-10-18T21:50:06.719000+00:00",43,402.1,7
9612,1247,"2024-10-18T21:52:37.037000+00:00",1,661.4,7
9612,1247,"2024-10-18T21:53:55.262000+00:00",11,711.5,7
9612,1247,"2024-10-18T21:55:11.793000+00:00",10,651.3,7
9612,1247,"2024-10-18T21:55:24.362000+00:00",22,609.8,7
9612,1247,"2024-10-18T21:55:33.052000+00:00",30,663.7,7
9612,1247,"2024-10-18T21:55:45.004000+00:00",63,34,10
9612,1247,"2024-10-18T21:55:55.251000+00:00",14,672.8,7
9612,1247,"2024-10-18T21:56:01.093000+00:00",18,657.6,7
9612,1247,"2024-10-18T21:56:17.094000+00:00",44,57.5,9
9612,1247,"2024-10-18T21:56:24.815000+00:00",20,92.9,10
9612,1247,"2024-10-18T21:56:41.421000+00:00",27,117.5,10
9612,1247,"2024-10-18T21:58:50.068000+00:00",43,179.6,10
9612,1247,"2024-10-18T22:06:06.202000+00:00",63,371.2,12
9612,1247,"2024-10-18T22:06:14.836000+00:00",43,337.9,11
9612,1247,"2024-10-18T22:06:42.312000+00:00",44,493.6,10
9612,1247,"2024-10-18T22:10:23.887000+00:00",55,894.4,10
9612,1247,"2024-10-18T22:10:33.859000+00:00",4,681.1,12
9612,1247,"2024-10-18T22:10:41.982000+00:00",16,898.7,10
9612,1247,"2024-10-18T22:10:57.356000+00:00",20,647.6,12
9612,1247,"2024-10-18T22:11:17.356000+00:00",22,611.1,10
9612,1247,"2024-10-18T22:11:38.480000+00:00",1,809.5,10
9612,1247,"2024-10-18T22:11:43.035000+00:00",27,677.4,12
9612,1247,"2024-10-18T22:11:50.860000+00:00",43,89,13
9608,1247,"2024-10-19T22:00:04.258000+00:00",23,NA,1
9608,1247,"2024-10-19T22:00:09.294000+00:00",24,NA,1
9608,1247,"2024-10-19T22:00:20.299000+00:00",10,NA,1
9608,1247,"2024-10-19T22:00:23.899000+00:00",31,NA,1
9608,1247,"2024-10-19T22:00:26.992000+00:00",77,NA,1
9608,1247,"2024-10-19T22:00:41.512000+00:00",30,NA,1
9608,1247,"2024-10-19T22:00:42.894000+00:00",14,NA,1
9608,1247,"2024-10-19T22:00:51.247000+00:00",22,NA,1
9608,1247,"2024-10-19T22:01:04.795000+00:00",4,NA,1
9608,1247,"2024-10-19T22:01:06.526000+00:00",43,NA,1
9608,1247,"2024-10-19T22:01:14.114000+00:00",55,NA,1
9608,1247,"2024-10-19T22:01:21.276000+00:00",16,NA,1
9608,1247,"2024-10-19T22:01:25.045000+00:00",18,NA,1
9608,1247,"2024-10-19T22:01:33.931000+00:00",81,NA,1
9608,1247,"2024-10-19T22:03:53.209000+00:00",1,NA,1
9608,1247,"2024-10-19T22:04:01.954000+00:00",11,NA,1
9608,1247,"2024-10-19T22:04:52.428000+00:00",23,67.9,3
9608,1247,"2024-10-19T22:05:14.415000+00:00",43,142.3,2
9608,1247,"2024-10-19T22:05:21.412000+00:00",27,NA,1
9608,1247,"2024-10-19T22:05:31.707000+00:00",20,NA,1
9608,1247,"2024-10-19T22:05:35.767000+00:00",63,NA,1
9608,1247,"2024-10-19T22:05:55.157000+00:00",44,NA,1
9608,1247,"2024-10-19T22:06:08.870000+00:00",24,25.8,4
9608,1247,"2024-10-19T22:06:13.261000+00:00",10,28.8,4
9608,1247,"2024-10-19T22:06:20.155000+00:00",31,30.5,4
9608,1247,"2024-10-19T22:06:24.162000+00:00",30,121.6,3
9608,1247,"2024-10-19T22:06:33.629000+00:00",22,123.7,3
9608,1247,"2024-10-19T22:06:39.734000+00:00",77,39.4,4
9608,1247,"2024-10-19T22:06:53.249000+00:00",14,56.2,4
9608,1247,"2024-10-19T22:07:00.905000+00:00",18,107.7,3
9608,1247,"2024-10-19T22:08:39.437000+00:00",55,112.4,4
9608,1247,"2024-10-19T22:08:50.757000+00:00",16,121.7,4
9608,1247,"2024-10-19T22:09:06.276000+00:00",81,123.4,4
9608,1247,"2024-10-19T22:09:24.370000+00:00",4,168.9,4
9608,1247,"2024-10-19T22:12:49.014000+00:00",1,210.1,4
9608,1247,"2024-10-19T22:12:54.757000+00:00",63,99.4,4
9608,1247,"2024-10-19T22:13:06.288000+00:00",44,100.4,4
9608,1247,"2024-10-19T22:13:31.553000+00:00",31,98.2,7
9608,1247,"2024-10-19T22:13:39.369000+00:00",23,193.8,6
9608,1247,"2024-10-19T22:13:48.348000+00:00",43,177.1,5
9608,1247,"2024-10-19T22:14:16.431000+00:00",22,128.1,6
9608,1247,"2024-10-19T22:14:18.918000+00:00",30,137,6
9608,1247,"2024-10-19T22:14:31.144000+00:00",14,123.9,7
9608,1247,"2024-10-19T22:14:40.535000+00:00",24,181.9,7
9608,1247,"2024-10-19T22:14:56.531000+00:00",27,228.5,4
9608,1247,"2024-10-19T22:15:10.714000+00:00",10,198,7
9608,1247,"2024-10-19T22:15:13.477000+00:00",77,172.5,7
9608,1247,"2024-10-19T22:15:17.023000+00:00",18,157.1,6
9608,1247,"2024-10-19T22:15:25.664000+00:00",20,253.1,4
9608,1247,"2024-10-19T22:15:40.537000+00:00",11,364.5,4
9608,1247,"2024-10-19T22:25:41.354000+00:00",1,438,7
9608,1247,"2024-10-19T22:25:59.524000+00:00",11,270.6,7
9608,1247,"2024-10-19T22:26:09.446000+00:00",55,444.5,9
9608,1247,"2024-10-19T22:26:21.315000+00:00",10,316.9,10
9608,1247,"2024-10-19T22:26:28.801000+00:00",16,340.7,10
9608,1247,"2024-10-19T22:26:34.192000+00:00",30,387.7,9
9608,1247,"2024-10-19T22:26:43.435000+00:00",18,323,9
9608,1247,"2024-10-19T22:26:50.301000+00:00",31,456.3,10
9608,1247,"2024-10-19T22:27:12.614000+00:00",14,408.4,10
9608,1247,"2024-10-19T22:27:28.970000+00:00",22,461.1,9
9608,1247,"2024-10-19T22:27:44.637000+00:00",27,415.6,7
9608,1247,"2024-10-19T22:27:51.397000+00:00",20,402.9,7
9608,1247,"2024-10-19T22:28:07.618000+00:00",4,536.9,9
9608,1247,"2024-10-19T22:28:14.954000+00:00",81,443.6,10
9608,1247,"2024-10-19T22:28:30.795000+00:00",63,578,7
9608,1247,"2024-10-19T22:29:16.637000+00:00",30,29.3,10
9608,1247,"2024-10-19T22:34:24.522000+00:00",1,202.2,10
9608,1247,"2024-10-19T22:35:10.308000+00:00",16,179.8,13
9608,1247,"2024-10-19T22:35:28.658000+00:00",11,235.6,10
9608,1247,"2024-10-19T22:35:40.678000+00:00",22,147.2,12
9608,1247,"2024-10-19T22:35:51.811000+00:00",10,222.2,13
9608,1247,"2024-10-19T22:35:56.542000+00:00",55,236.4,12
9608,1247,"2024-10-19T22:36:05.503000+00:00",31,201.8,13
9608,1247,"2024-10-19T22:36:26.549000+00:00",27,176.9,10
9608,1247,"2024-10-19T22:36:33.575000+00:00",20,183,10
9608,1247,"2024-10-19T22:36:41.532000+00:00",81,165,13
9608,1247,"2024-10-19T22:37:00.570000+00:00",14,241.8,13
9608,1247,"2024-10-19T22:37:07.987000+00:00",18,279.5,12
9608,1247,"2024-10-19T22:37:30.158000+00:00",63,199.8,10
9608,1247,"2024-10-19T22:37:32.352000+00:00",30,367.4,11
9608,1247,"2024-10-19T22:48:06.229000+00:00",20,350.4,13
9608,1247,"2024-10-19T22:48:18.308000+00:00",63,515.5,11
9608,1247,"2024-10-19T22:48:30.949000+00:00",4,892.3,12
9608,1247,"2024-10-19T22:48:37.596000+00:00",81,479.9,15
9608,1247,"2024-10-19T22:48:43.753000+00:00",55,413.6,15
9608,1247,"2024-10-19T22:48:52.708000+00:00",16,491.4,16
9608,1247,"2024-10-19T22:49:08.832000+00:00",10,450.9,16
9608,1247,"2024-10-19T22:49:30.178000+00:00",1,571.6,13
9608,1247,"2024-10-19T22:49:41.296000+00:00",11,521.5,13
9608,1247,"2024-10-19T22:53:15.827000+00:00",14,616.5,16
9608,1247,"2024-10-19T22:56:27.611000+00:00",63,149.3,14
9608,1247,"2024-10-19T22:56:32.604000+00:00",20,177.4,16
9608,1247,"2024-10-19T22:56:40.065000+00:00",10,114.7,19
9608,1247,"2024-10-19T22:57:06.616000+00:00",1,137.2,16
9608,1247,"2024-10-19T22:57:22.357000+00:00",4,198.9,15
9608,1247,"2024-10-19T22:57:26.313000+00:00",55,183.8,18
9608,1247,"2024-10-19T22:57:34.131000+00:00",16,188.9,19
9608,1247,"2024-10-19T22:57:44.981000+00:00",81,211.6,18
9608,1247,"2024-10-19T22:58:03.538000+00:00",11,181.5,16
9617,1247,"2024-10-20T19:10:15.423000+00:00",23,34.9,3
9617,1247,"2024-10-20T19:28:47.759000+00:00",24,24.4,13
9617,1247,"2024-10-20T19:32:04.604000+00:00",77,24.4,15
9617,1247,"2024-10-20T19:35:15.366000+00:00",20,23.9,17
9617,1247,"2024-10-20T19:36:58.450000+00:00",10,28.2,18
9617,1247,"2024-10-20T19:37:00.531000+00:00",22,24.1,18
9617,1247,"2024-10-20T19:41:37.892000+00:00",55,23.9,21
9617,1247,"2024-10-20T19:48:17.296000+00:00",1,24.2,25
9617,1247,"2024-10-20T19:49:45.215000+00:00",16,23.8,26
9617,1247,"2024-10-20T19:50:21.610000+00:00",11,23.5,26
9617,1247,"2024-10-20T19:50:40.041000+00:00",14,24.2,26
9617,1247,"2024-10-20T19:52:06.021000+00:00",27,24.5,27
9617,1247,"2024-10-20T19:52:32.990000+00:00",18,26.3,27
9617,1247,"2024-10-20T19:58:17.192000+00:00",4,23.7,31
9617,1247,"2024-10-20T19:59:12.033000+00:00",31,24.1,31
9617,1247,"2024-10-20T20:00:02.922000+00:00",81,24.1,32
9617,1247,"2024-10-20T20:02:42.744000+00:00",23,24.3,33
9617,1247,"2024-10-20T20:06:24.964000+00:00",24,24.8,35
9617,1247,"2024-10-20T20:07:16.829000+00:00",30,23.8,36
9617,1247,"2024-10-20T20:10:43.383000+00:00",20,24,38
9617,1247,"2024-10-20T20:12:21.060000+00:00",43,23.9,39
9617,1247,"2024-10-20T20:13:46.532000+00:00",63,29.3,40
9617,1247,"2024-10-20T20:32:58.842000+00:00",31,26.1,51
9618,1248,"2024-10-25T18:30:03.626000+00:00",34,NA,1
9618,1248,"2024-10-25T18:30:06.224000+00:00",38,NA,1
9618,1248,"2024-10-25T18:30:09.585000+00:00",22,NA,1
9618,1248,"2024-10-25T18:30:10.562000+00:00",97,NA,1
9618,1248,"2024-10-25T18:30:14.305000+00:00",31,NA,1
9618,1248,"2024-10-25T18:30:21.445000+00:00",81,NA,1
9618,1248,"2024-10-25T18:30:25.168000+00:00",10,NA,1
9618,1248,"2024-10-25T18:30:27.635000+00:00",55,NA,1
9618,1248,"2024-10-25T18:30:41.030000+00:00",29,NA,1
9618,1248,"2024-10-25T18:30:44.338000+00:00",77,NA,1
9618,1248,"2024-10-25T18:30:44.394000+00:00",12,NA,1
9618,1248,"2024-10-25T18:30:52.806000+00:00",18,NA,1
9618,1248,"2024-10-25T18:31:04.666000+00:00",20,NA,1
9618,1248,"2024-10-25T18:31:06.719000+00:00",30,NA,1
9618,1248,"2024-10-25T18:31:11.609000+00:00",1,NA,1
9618,1248,"2024-10-25T18:31:18.904000+00:00",11,NA,1
9618,1248,"2024-10-25T18:31:26.746000+00:00",63,NA,1
9618,1248,"2024-10-25T18:32:53.136000+00:00",97,53.4,2
9618,1248,"2024-10-25T18:33:05.349000+00:00",10,64.1,2
9618,1248,"2024-10-25T18:33:13.230000+00:00",27,NA,1
9618,1248,"2024-10-25T18:40:13.575000+00:00",31,NA,4
